Date,Close_Splits,Volume_Splits,Open_Splits,High_Splits,Low_Splits,Open_NoSplits,High_NoSplits,Low_NoSplits,Close_NoSplits,Volume_NoSplits,Daily_Return,Price_Range,Price_Change,Profit,pred_constant,error,squared_error,pred_linear,error_linear,squared_error_linear,Prev_Close,log_Open,interaction
2020-02-27, $273.52,80151380, $281.1, $286, $272.96,67.9845784168311,69.16965138753342,66.01590018074076,66.15133666992188,320605600,-6.5368360563547885,3.1537512067926627,-1.833241746909224,False,26.17548033563116,39.97585633429071,1598.0690896598508,67.35337894565949,-1.202042275737611,1.4449056326604548,66.11265563964844,4.233882978411796,4494.64102167863
2020-02-26, $292.65,49678430, $286.53, $297.88, $286.5,69.29784412586203,72.0428654399997,69.29058886204834,70.7779769897461,198054800,1.586374980412586,2.7522765779513634,1.4801328638840658,True,26.17548033563116,44.60249665411493,1989.3827077803337,68.22099286212384,2.5569841276222576,6.538167828912157,66.15133666992188,4.25274113157344,4584.145017269667
2020-02-25, $288.08,57668360, $300.95, $302.53, $286.13,72.78534740458967,73.16747023858986,69.20109972929876,69.6727066040039,230673600,-3.3872446471837514,3.966370509291096,-3.112640800585765,False,26.17548033563116,43.49722626837274,1892.0086930420157,72.10983335967654,-2.4371267556726366,5.939586823215431,70.7779769897461,4.301160167240571,5151.599643792723
2020-02-24, $298.18,55548830, $297.26, $304.18, $289.23,71.8929330165793,73.56654484289926,69.950861613102,72.11543273925781,222195200,-4.75002650223324,3.615683229797256,0.2224997226785063,True,26.17548033563116,45.93995240362665,2110.479226847482,71.14226898883456,0.9731637504232538,0.947047685137853,69.6727066040039,4.288991693527887,5008.975228965435
2020-02-21, $313.05,32426420, $318.62, $320.45, $310.5,77.05887881173565,77.5014720805536,75.09504186089677,75.71176147460938,129554000,-2.263501405473589,2.4064302196568264,-1.347117337126278,False,26.17548033563116,49.53628113897821,2453.8431490798885,75.35759666882284,0.3541648057865387,0.1254327096578167,72.11543273925781,4.357463398489385,5557.134391910341
2020-02-20, $320.3,25141490, $322.63, $324.65, $318.21,78.0287063254119,78.51724467318775,76.95971731481961,77.4651870727539,100566000,-1.025913163214709,1.5575273583681335,-0.5635192526579971,False,26.17548033563116,51.28970673712274,2630.634017180054,77.24816705990493,0.2170200128489767,0.04709768597697,75.71176147460938,4.369811157671438,5907.69080148193
2020-02-19, $323.62,23495990, $320, $324.57, $320,77.39264718918032,78.49791270322793,77.39264718918032,78.26815032958984,93984000,1.4482444766340308,1.105265514047602,0.8755031404095206,True,26.17548033563116,52.09266999395868,2713.646267099483,77.44877104525212,0.8193792843377281,0.6713824116018074,77.4651870727539,4.361730137105902,5995.235892565495
2020-02-18, $319,38190550, $315.36, $319.75, $314.61,76.27047270748963,77.33220694132359,76.08908363725979,77.15081787109375,152531200,-1.8310202075075943,1.2431233040638006,0.8803451636041189,True,26.17548033563116,50.975337535462586,2598.4850368543407,77.00027331707375,0.1505445540200014,0.0226636627450811,78.26815032958984,4.347311899533738,5969.548823578678
2020-02-14, $324.95,20028450, $324.74, $325.98, $322.85,78.53901899642953,78.83892050632156,78.08192253766144,78.58981323242188,80113600,0.0246543511434049,0.7569979686601158,0.0507942359923418,True,26.17548033563116,52.41433289679071,2747.2622930155967,78.08416823680355,0.5056449956183258,0.2556768615938566,77.15081787109375,4.3762477062414495,6059.349550367907
2020-02-13, $324.87,23686890, $324.19, $326.22, $323.35,78.4059846442796,78.89694380995043,78.20282989097468,78.57044219970703,94747600,-0.7121405673793046,0.694113918975745,0.1644575554274325,True,26.17548033563116,52.39496186407587,2745.2320287379644,78.5017566435034,0.0686855562036328,0.0047177056310024,78.58981323242188,4.374573738766309,6161.911689498071
2020-02-12, $327.2,28432570, $321.47, $327.22, $321.47,77.7481726332658,79.13882181030785,77.7481726332658,79.13398742675781,113730400,2.3747770105666977,1.3906491770420502,1.3858147934920169,True,26.17548033563116,52.95850709112665,2804.6034733209117,78.06717214713204,1.0668152796257715,1.138094840843013,78.57044219970703,4.366255072779568,6108.708304014855
2020-02-11, $319.61,23580780, $323.6, $323.9, $318.71,78.26331921379253,78.33587187126635,77.08065923180118,77.29832458496094,94323200,-0.6033173477503428,1.2552126394651708,-0.9649946288315904,False,26.17548033563116,51.12284424932977,2613.5452041412304,78.59961003758016,-1.3012854526192257,1.693343829198423,79.13398742675781,4.372775464425097,6193.288518640591
2020-02-10, $321.55,27337220, $314.18, $321.55, $313.85,75.9850613598187,77.76750946044922,75.90525344548281,77.76750946044922,109348800,0.4749550983892625,1.8622560149664047,1.7824481006305175,True,26.17548033563116,51.592029124818055,2661.7374692160743,76.4749131917425,1.292596268706717,1.6708051138745272,77.29832458496094,4.343611394717594,5873.517936599439
2020-02-07, $320.03,29421010, $322.37, $323.4, $318,77.96582750464246,78.2149347676415,76.90893545307632,77.39989471435547,117684000,-1.3592929109957796,1.3059993145651705,-0.5659327902869933,False,26.17548033563116,51.224414378724305,2623.940628443257,77.92743938050108,-0.5275446661456158,0.2783033747786892,77.76750946044922,4.369015195652184,6063.208228059035
2020-02-06, $325.21,26356390, $322.57, $325.22, $320.2648,77.82951018159336,78.46889922045179,77.27215526816731,78.46648406982422,105425600,1.1697205358294216,1.1967439522844785,0.6369738882308553,True,26.17548033563116,52.291003734193055,2734.349071529392,77.71000548400765,0.7564785858165664,0.5722598507990322,77.39989471435547,4.36728742144847,6023.995893725183
2020-02-05, $321.45,29706720, $323.52, $324.76, $318.95,78.0587002140709,78.35789164403798,76.95605907395962,77.55925750732422,118826800,0.8154611950332624,1.401832570078355,-0.4994427067466773,False,26.17548033563116,51.383777171693055,2640.2925564302045,78.2327008873562,-0.6734433800319835,0.4535259861089025,78.46648406982422,4.370190617233404,6124.991756858578
2020-02-04, $318.85,34154130, $315.31, $319.64, $313.6345,76.07777685481715,77.12252036593104,75.67242939074868,76.9319076538086,136616400,3.301299910145783,1.4500909751823627,0.8541307989914486,True,26.17548033563116,50.75642731817743,2576.214914105428,76.6266187551846,0.3052888986239992,0.0932013116230544,77.55925750732422,4.3448150010806295,5900.535885667513
2020-02-03, $308.66,43496400, $304.3, $313.49, $302.22,73.42133771869904,75.63869657493804,72.91947967499588,74.47332000732422,173788400,-0.274574303069508,2.719216899942154,1.051982288625183,True,26.17548033563116,48.297839671693055,2332.6813169525676,74.67927048278673,-0.2059504754625152,0.042415598343236,76.9319076538086,4.309742698014905,5648.4435731940475
2020-01-31, $309.51,49897100, $320.93, $322.68, $308.29,77.43377343365503,77.85601226019499,74.38400653828495,74.6783676147461,199588400,-4.433891774557452,3.472005721910037,-2.7554058189089403,False,26.17548033563116,48.50288727911493,2352.530074410529,76.42741328739461,-1.7490456726485206,3.059160765010516,74.47332000732422,4.362254618188288,5766.750188299232
2020-01-30, $323.87,31685810, $320.544, $324.09, $318.75,77.33969324731856,78.19623208684209,76.90780110255082,78.14315032958984,126743200,-0.1449024991318381,1.2884309842912671,0.8034570822712794,True,26.17548033563116,51.96766999395868,2700.638724600993,76.43806138569579,1.7050889438940544,2.9073283065897417,74.6783676147461,4.361054412571589,5775.602043534952
2020-01-29, $324.34,54149930, $324.45, $327.85, $321.38,78.28309057876027,79.1034389225781,77.54236118317645,78.25654602050781,216229200,2.093225029678192,1.5610777394016535,-0.0265445582524535,False,26.17548033563116,52.08106568487665,2712.437402872436,78.26536040896923,-0.0088143884614169,7.769344394875958e-05,78.14315032958984,4.373024872344155,6117.287315360962
2020-01-28, $317.69,40558490, $312.6, $318.4, $312.19,75.42393505290065,76.82335250031947,75.32500962430629,76.65204620361328,162234000,2.8289025640143795,1.498342876013183,1.2281111507126354,True,26.17548033563116,50.47656586798212,2547.8837018247373,76.4456746604222,0.2063715431910822,0.0425892138390687,78.25654602050781,4.3362959331413835,5902.416644515111
2020-01-27, $308.95,40485010, $310.06, $311.77, $304.88,74.81110584028455,75.22369163896585,73.56128005375581,74.54328918457031,161940000,-2.940512068389689,1.6624115852100374,-0.2678166557142418,False,26.17548033563116,48.36780884893915,2339.444932847516,75.48504560254472,-0.9417564179744032,0.8869051507959791,76.65204620361328,4.328244796959377,5734.424341412895
2020-01-24, $318.31,36634380, $320.25, $323.33, $317.5188,77.26973366124079,78.01287102929439,76.61103819892749,76.80165100097656,146537600,-0.2881541798699816,1.4018328303668994,-0.4680826602642298,False,26.17548033563116,50.6261706653454,2563.009156236679,76.34524383740492,0.4564071635716402,0.2083074989595099,74.54328918457031,4.360160984990474,5759.940101524599
2020-01-23, $319.23,26117990, $317.92, $319.56, $315.65,76.70752240640822,77.10321665071739,76.15981365357148,77.02359771728516,104472000,0.4815644634408977,0.9434029971459096,0.3160753108769398,True,26.17548033563116,50.84811738165399,2585.5310412584627,76.7707617506132,0.2528359666719524,0.0639260260429406,76.80165100097656,4.352952066154768,5891.264365006554
2020-01-22, $317.7,25458120, $318.58, $319.99, $317.31,76.86677674803076,77.20698153576836,76.56035460570881,76.65445709228516,101832400,0.35693887780055,0.6466269300595542,-0.2123196557456026,False,26.17548033563116,50.47897675665399,2548.127094398814,76.95208233298855,-0.2976252407033968,0.0885807839037548,77.02359771728516,4.354999376001111,5920.55569006469
2020-01-21, $316.57,27710810, $317.19, $319.02, $316,76.53141272712692,76.97295078497612,76.2442896548719,76.38182067871094,110843200,-0.6776901351888132,0.7286611301042143,-0.1495920484159825,False,26.17548033563116,50.20634034307977,2520.6766106451596,76.60466676655031,-0.2228460878393718,0.049660378865313,76.65445709228516,4.350683179748422,5866.473893103516
2020-01-17, $318.73,34454120, $316.27, $318.74, $315,76.30943200280402,76.90539240608445,76.00300982033474,76.90298461914062,137816400,1.1071116726039776,0.902382585749706,0.5935526163366092,True,26.17548033563116,50.72750428350946,2573.279690833471,76.36479550082242,0.5381891183182006,0.2896475270761221,76.38182067871094,4.347815966297297,5828.653351332462
2020-01-16, $315.24,27207250, $313.59, $315.7, $312.09,75.66279597280943,76.17189926714461,75.3008769215495,76.06090545654297,108829200,1.2526151161457388,0.871022345595108,0.3981094837335348,True,26.17548033563116,49.885425120911805,2488.5556394940986,76.12683804200309,-0.0659325854601178,0.0043471058254557,76.90298461914062,4.339416531669377,5818.694834938139
2020-01-15, $311.34,30480880, $311.85, $315.5, $309.55,75.2429965849295,76.12366508873906,74.68804944207676,75.11994171142578,121923600,-0.4285081226726772,1.4356156466622991,-0.1230548735037189,False,26.17548033563116,48.94446137579462,2395.560299366651,75.55883248017531,-0.4388907687495305,0.1926251068935538,76.06090545654297,4.3339255632027305,5723.050449513308
2020-01-14, $312.68,40653460, $316.7, $317.57, $312.17,76.41316970238127,76.62308154945259,75.32017458987174,75.44322204589844,161954400,-1.350339440434567,1.3029069595808522,-0.9699476564828302,False,26.17548033563116,49.26774171026727,2427.3103732296095,75.990201427363,-0.5469793814645669,0.2991864437473602,75.11994171142578,4.349156917315165,5740.152854028167
2020-01-13, $316.96,30521720, $311.64, $317.07, $311.15,75.1923057311866,76.50245093143005,75.07407383392189,76.47590637207031,121532000,2.136440186114452,1.4283770975081609,1.2836006408837193,True,26.17548033563116,50.30042603643915,2530.132859447285,75.30948106581322,1.1664253062570964,1.3605479950769612,75.44322204589844,4.333260482937973,5672.749817420992
2020-01-10, $310.33,35217270, $310.6, $312.67, $308.25,74.94137084294664,75.44082088635776,74.3743628731269,74.876220703125,140644800,0.2260611680507951,1.0664580132308572,-0.0651501398216396,False,26.17548033563116,48.70074036749384,2371.7621123420436,75.50805667569378,-0.6318359725687799,0.3992166962319359,76.47590637207031,4.329961606299229,5731.209259979787
2020-01-09, $309.63,42621540, $307.235, $310.43, $306.2,74.13067516689924,74.90035698659045,73.87974991049977,74.70733642578125,170108400,2.1240931987008382,1.020607076090684,0.5766612588820124,True,26.17548033563116,48.531856090150086,2355.341055555038,74.42043451900946,0.2869019067717886,0.082312704109288,74.876220703125,4.319228932989155,5550.624794668415
2020-01-08, $303.19,33090950, $297.16, $304.4399, $297.156,71.6985739444987,73.45508735263148,71.6985739444987,73.15348815917969,132079200,1.6086238916132256,1.7565134081327756,1.4549142146809828,True,26.17548033563116,46.97800782354852,2206.9332190693863,72.77958969771117,0.3738984614685137,0.1398000594885216,74.70733642578125,4.286321768728085,5356.409484920418
2020-01-07, $298.39,27877660, $299.84, $300.9, $297.48,72.34520436217124,72.60095990158051,71.77578859164102,71.99535369873047,108872000,-0.4703218496204142,0.825171309939492,-0.3498506634407761,False,26.17548033563116,45.819873363099305,2099.4607950104573,72.65577603834274,-0.6604223396122677,0.4361576666589414,73.15348815917969,4.295177122249448,5292.304050681529
2020-01-06, $299.8,29644640, $293.79, $299.96, $292.75,70.88547942287144,72.37416924858576,70.63454677653742,72.33556365966797,118387200,0.7968241426733025,1.7396224720483389,1.4500842367965276,True,26.17548033563116,46.160083324036805,2130.7532924820207,71.30075027921953,1.0348133804484403,1.070838732355129,71.99535369873047,4.2750742891556675,5103.42516315371
2020-01-03, $297.43,36633880, $297.15, $300.58, $296.5,71.69617497011174,72.52376157647284,71.5393448267866,71.76373291015625,146322800,-0.9721894687194644,0.9844167496862326,0.0675579400445087,True,26.17548033563116,45.588252574525086,2078.288772798693,71.94715587705412,-0.183422966897865,0.0336439847856153,72.33556365966797,4.286288769264142,5186.183228705211
2020-01-02, $300.35,33911860, $296.24, $300.6, $295.19,71.4765996590847,72.52858156247073,71.22325926076245,72.46826171875,135480400,2.2816134172471303,1.3053223017082871,0.991662059665302,True,26.17548033563116,46.29278138311883,2143.021608185234,71.60403590286327,0.8642258158867264,0.7468862608450779,71.76373291015625,4.283263746438367,5129.42760726072
2019-12-31, $293.65,25247630, $289.93, $293.68, $289.52,69.95414009700069,70.85893791713207,69.85521465174138,70.85169982910156,100805600,0.7307056017653357,1.0037232653906898,0.8975597321008735,True,26.17548033563116,44.6762194934704,1995.9645882287443,70.86073527175304,-0.0090354426514807,8.163922390819672e-05,72.46826171875,4.262033754222165,5069.454932859549
2019-12-30, $291.52,36059610, $289.46, $292.69, $285.22,69.8407032741633,70.62003805453982,68.81768141074184,70.33773803710938,144114400,0.5934806167345208,1.802356643797978,0.4970347629460718,True,26.17548033563116,44.16225770147821,1950.3050052917715,70.22065324219199,0.1170847949173889,0.013708849200847,70.85169982910156,4.260433740507411,4948.332544234369
2019-12-27, $289.8,36592940, $291.12, $293.97, $288.12,70.24125055231326,70.92889824450315,69.51741242648437,69.92276000976562,146266000,-0.0379673785940948,1.4114858180187753,-0.3184905425476358,False,26.17548033563116,43.74727967413446,1913.824478886938,70.30109349615655,-0.3783334863909289,0.1431362269247151,70.33773803710938,4.2660720123425335,4940.610680747574
2019-12-26, $289.91,23334000, $284.82, $289.98, $284.7,68.72120656096197,69.96620925880787,68.6922542085201,69.9493179321289,93121200,1.9840534458728245,1.2739550502877677,1.228111371166932,True,26.17548033563116,43.77383759649774,1916.1488579245593,69.16718087705081,0.7821370550780955,0.6117383729262358,69.92276000976562,4.2445045263104815,4805.176433943675
2019-12-24, $284.27,12119710, $284.69, $284.89, $282.9197,68.68982629575491,68.73808511636746,68.26276445005648,68.58848571777344,48478800,0.0950510121201508,0.4753206663109779,-0.1013405779814746,False,26.17548033563116,42.41300538214227,1798.8630255456294,69.15607688448132,-0.567591166707885,0.3221597325248181,69.9493179321289,4.244054342919769,4804.806498264469
2019-12-23, $284,24677880, $280.53, $284.25, $280.3735,67.68611371554155,68.58367343016074,67.64750812570958,68.52335357666016,98572000,1.6318478916933945,0.9361653044511656,0.8372398611186043,True,26.17548033563116,42.34787324102899,1793.342368038259,68.02660355161643,0.496750025043724,0.2467605873809404,68.58848571777344,4.2295470494748795,4642.48804387001
2019-12-20, $279.44,69032740, $282.23, $282.65, $278.56,68.09628249807736,68.19761571489019,67.21078392805164,67.42311096191406,275978000,-0.2071226149619742,0.9868317868385504,-0.6731715361632951,False,26.17548033563116,41.2476306262829,1701.3670322822709,68.27053392578313,-0.8474229638690645,0.7181256796926297,68.52335357666016,4.235500930456332,4666.185642871889
2019-12-19, $280.02,24626950, $279.5, $281.18, $278.95,67.43758668961861,67.84293428071314,67.30488597596364,67.56304931640625,98369200,0.1001043544942126,0.5380483047494948,0.1254626267876375,True,26.17548033563116,41.387568980775086,1712.930866138416,67.45672635369854,0.1063229627077078,0.0113045723989446,67.42311096191406,4.225922186707641,4546.851890377855
2019-12-18, $279.74,29024690, $279.8, $281.9, $279.12,67.50995957045932,68.0166476810069,67.34589137870454,67.4954833984375,116028400,-0.2389614115265947,0.6707563023023653,-0.0144761720218156,False,26.17548033563116,41.320003062806336,1707.342653110325,67.5528158700711,-0.0573324716336003,0.0032870123036175,67.56304931640625,4.226979129888511,4561.178727807534
2019-12-17, $280.41,28575800, $279.57, $281.77, $278.8,67.45448408416172,67.98529434981573,67.26869423240927,67.65715789794922,114158400,0.1965524679051533,0.7166001174064576,0.2026738137874986,True,26.17548033563116,41.481677562318055,1720.729573384121,67.49306866513437,0.1640892328148453,0.0269252763257645,67.4954833984375,4.226169058488211,4552.873010652704
2019-12-16, $279.86,32081110, $277, $280.79, $276.98,66.83438152775894,67.74883234755957,66.82955859141919,67.5244369506836,128186000,1.7117749805179772,0.9192737561403844,0.690055422924658,True,26.17548033563116,41.34895661505243,1709.736213153488,67.14643139635159,0.378005554332006,0.1428881991058471,67.65715789794922,4.217069168592826,4521.824304035367
2019-12-13, $275.15,33432810, $271.46, $275.3, $270.93,65.49770182904206,66.4242138126888,65.36982404554227,66.38802337646484,133587600,1.359326371819214,1.0543897671465317,0.8903215474227864,True,26.17548033563116,40.21254304083368,1617.0486178109013,66.23064669628636,0.157376680178487,0.0247674194640017,67.5244369506836,4.19716738810286,4422.695437569824
2019-12-12, $271.46,34437040, $267.78, $272.5599, $267.321,64.60978960566402,65.76310470333209,64.49880315683109,65.49769592285156,137310400,0.2548261475146862,1.2643015465010023,0.887906317187543,True,26.17548033563116,39.3222155872204,1546.2366386878389,65.25510023654826,0.2425956863033036,0.0588526670129709,66.38802337646484,4.183724916609746,4289.316222689298
2019-12-11, $270.77,19723390, $268.81, $271.1, $268.5,64.85830938290775,65.41084122340847,64.78351336435996,65.33121490478516,78756800,0.8529240434858254,0.6273278590485063,0.4729055218774078,True,26.17548033563116,39.15573456915399,1533.171549650041,65.10482410862157,0.2263907961635851,0.0512527925875819,65.49769592285156,4.187505606757031,4248.069826031922
2019-12-10, $268.48,22632380, $268.6, $270.07, $265.86,64.80765413470544,65.16233517909905,64.1465435122952,64.77870178222656,90420400,0.5844928556916651,1.0157916668038496,-0.0289523524788819,False,26.17548033563116,38.6032214465954,1490.208706054883,65.01355997755012,-0.2348581953235538,0.0551583719106365,65.33121490478516,4.1867361558017775,4233.9627797494295
2019-12-09, $266.92,32182650, $270, $270.8, $264.91,65.14541210218792,65.33843260014966,63.91730132800084,64.40227508544922,128042400,-1.400038195602371,1.4211312721488198,-0.7431370167387001,False,26.17548033563116,38.226794749818055,1461.2878368447173,65.0396609070527,-0.6373858216034876,0.4062606855811528,64.77870178222656,4.191855532179733,4220.035223047885
2019-12-06, $270.71,26547490, $267.48, $271, $267.3,64.53740668374826,65.38670739096737,64.49397080231735,65.31673431396484,106075600,1.9315717904698548,0.892736588650024,0.779327630216585,True,26.17548033563116,39.14125397833368,1532.037762996422,64.51238453028807,0.8043497836767699,0.6469785745008665,64.40227508544922,4.182621074037225,4156.355818548264
2019-12-05, $265.58,18661340, $263.79, $265.89, $262.73,63.64711740381334,64.15380579491827,63.39136173879889,64.0790023803711,74424400,1.4671668488066114,0.7624440561193779,0.4318849765577539,True,26.17548033563116,37.90352204473993,1436.676983396086,64.25374897207436,-0.1747465917032684,0.0305363713119088,65.31673431396484,4.168943516502433,4157.221857314604
