Date,Close_Splits,Volume_Splits,Open_Splits,High_Splits,Low_Splits,Open_NoSplits,High_NoSplits,Low_NoSplits,Close_NoSplits,Volume_NoSplits,Daily_Return,Price_Range,Price_Change,Profit,pred_constant,error,squared_error,pred_linear,error_linear,squared_error_linear,Prev_Close
2019-06-04, $179.64,30967960, $175.44, $179.83, $174.52,42.04360617306693,43.095654753036754,41.82313170796883,43.05012130737305,123872000,3.658386149184145,1.2725230450679277,1.0065151343061205,True,26.17548033563116,16.874640971741886,284.75350792519,42.64729741433401,0.40282389303903443,0.16226708880312346,43.74510192871094
2019-06-03, $173.3,40396070, $175.6, $177.92, $170.27,42.08195356453021,42.637931895817616,40.80463647024104,41.53076553344727,161584400,-1.0110167676904314,1.8332954255765728,-0.5511880310829369,False,26.17548033563116,15.355285197816112,235.7847835062706,42.428772157631755,-0.8980066241844824,0.8064158970792102,43.05012130737305
2019-05-31, $175.07,27043580, $176.23, $177.99, $174.99,42.23292429098691,42.65470469718947,41.93576481212676,41.95493698120117,108174400,-1.8115638294671663,0.71893988506271,-0.2779873097857361,False,26.17548033563116,15.779456645570011,248.9912520294236,41.994696746520596,-0.039759765319423934,0.0015808389382556663,41.53076553344727
2019-05-30, $178.3,21218410, $177.95, $179.23, $176.67,42.64512229809682,42.95186972951379,42.33837486667986,42.729000091552734,84873600,0.5186769188771034,0.6134948628339316,0.0838777934559118,True,26.17548033563116,16.553519755921574,274.01901630968587,42.411358443815374,0.3176416477373607,0.10089621637730554,41.95493698120117
2019-05-29, $177.38,28481170, $176.42, $179.35, $176,42.27845585703999,42.98062234841405,42.17780471640916,42.50851821899414,113924800,-0.4769239796573288,0.8028176320048885,0.2300623619541539,True,26.17548033563116,16.33303788336298,266.7681264993703,42.4440701629101,0.06444805608403925,0.0041535519330114685,42.729000091552734
2019-05-28, $178.23,27948160, $178.92, $180.59, $177.91,42.87757983293096,43.27778931506044,42.63553802351406,42.71222305297852,111792800,-0.4134573675788511,0.6422512915463798,-0.1653567799524395,False,26.17548033563116,16.536742717347362,273.463859699741,42.756463060397124,-0.044240007418601124,0.0019571782563978825,42.50851821899414
2019-05-24, $178.97,23714690, $180.2, $182.14, $178.62,43.184317369517565,43.64923236699889,42.80567529586491,42.88955307006836,94858800,-0.3840753290542675,0.8435570711339793,-0.2947642994492057,False,26.17548033563116,16.7140727344372,279.36022737205695,43.027306743677826,-0.1377536736094669,0.018976074592903534,42.71222305297852
2019-05-23, $179.66,36529740, $179.8, $180.54, $177.81,43.08846676529334,43.265802939260645,42.61156863348258,43.05491638183594,146118800,-1.7069750708746725,0.6542343057780684,-0.0335503834574026,False,26.17548033563116,16.879436046204777,284.9153612379172,43.027093517416205,0.027822864419732696,0.0007741117845188276,42.88955307006836
2019-05-22, $182.78,29748560, $184.66, $185.71, $182.55,44.25315300927631,44.50478273302888,43.74749841159521,43.802616119384766,118994400,-2.047169845121044,0.7572843214336729,-0.4505368898915449,False,26.17548033563116,17.627135783753605,310.71591593888684,43.84245996726259,-0.03984384787782602,0.0015875322137113412,43.05491638183594
2019-05-21, $186.6,28364850, $185.22, $188, $184.7,44.38735740248691,45.05357486594591,44.26274010770005,44.71807098388672,113459200,1.9171075946610383,0.7908347582458646,0.3307135813998059,True,26.17548033563116,18.54259064825556,343.8276679487745,44.19167020282051,0.5264007810662079,0.27709778230711374,43.802616119384766
2019-05-20, $183.09,38612290, $183.52, $184.349, $180.2839,43.979953493197925,44.17886064816322,43.203497043820846,43.87690353393555,154449200,-3.126971064509787,0.9753636043423768,-0.1030499592623783,False,26.17548033563116,17.701423198304386,313.3403832454687,44.247420917735155,-0.3705173837996085,0.1372831316977064,44.71807098388672
2019-05-17, $189,32879090, $186.93, $190.9, $186.76,44.79713884034815,45.74853617008886,44.75639935564675,45.29320907592773,131516400,-0.5681928571285133,0.9921368144421124,0.4960702355795803,True,26.17548033563116,19.117728740296567,365.48755218756133,44.48418979357456,0.8090192823531694,0.6545121992192373,43.87690353393555
2019-05-16, $190.08,33031360, $189.91, $192.4689, $188.84,45.51129298187126,46.12478777769744,45.25486932916094,45.552032470703125,132125600,-0.4399962814632174,0.8699184485365024,0.0407394888318677,True,26.17548033563116,19.376552135071964,375.4507726431619,45.444786284782836,0.1072461859202889,0.011501744394449172,45.29320907592773
2019-05-15, $190.92,26544720, $186.27, $191.75, $186.02,44.63898984677007,45.95225268045824,44.57907817443571,45.75334548950195,106178800,1.1979427918614285,1.373174506022529,1.11435564273188,True,26.17548033563116,19.577865153870793,383.29280398314825,44.9681669995334,0.7851784899685512,0.6165052611092943,45.552032470703125
2019-05-14, $188.66,36529680, $186.41, $189.7, $185.41,44.67252984613877,45.46096566171211,44.43288321254333,45.21173477172852,146118800,1.583024128398658,1.028082449168778,0.5392049255897504,True,26.17548033563116,19.036254436097362,362.3789829558365,45.06050273922422,0.1512320325043035,0.02287112765538271,45.75334548950195
2019-05-13, $185.72,57430620, $187.71, $189.48, $182.85,44.98407358813538,45.408245519270494,43.81939074079154,44.50717544555664,229722400,-5.811953585422536,1.5888547784789535,-0.4768981425787402,False,26.17548033563116,18.33169510992548,336.0510456032658,45.07337493208164,-0.5661994865250009,0.3205818585411746,45.21173477172852
2019-05-10, $197.18,41208710, $197.419, $198.85, $192.77,47.31104511214,47.65374175144033,46.19668956028004,47.2535285949707,164834800,-1.3853246848261724,1.4570521911602867,-0.0575165171692972,False,26.17548033563116,21.078048259339543,444.2841184230467,46.339867537006725,0.9136610579639779,0.8347765288398554,44.50717544555664
2019-05-09, $200.72,34908610, $200.4, $201.68, $196.66,47.84094484782978,48.14651547093701,46.94810716328086,47.91733932495117,139634400,-1.0744332563034642,1.1984083076561518,0.07639447712139,True,26.17548033563116,21.74185898932001,472.7084323114754,47.64657590435513,0.2707634205960403,0.07331282993286822,47.2535285949707
2019-05-08, $202.9,26339500, $201.9, $205.34, $201.75,48.19904352807667,49.02026607598343,48.1632358878382,48.43777084350586,105358000,0.0197161628739284,0.8570301881452309,0.2387273154291875,True,26.17548033563116,22.2622905078747,495.60957865700794,48.11200474258996,0.3257661009158994,0.10612355250594796,47.91733932495117
2019-05-07, $202.86,38763700, $205.88, $207.4175, $200.825,49.149180158416655,49.51681861609969,47.943606504322965,48.42822265625,155054800,-2.6956884911332413,1.5732121117767264,-0.7209575021666552,False,26.17548033563116,22.25274232061884,495.1845407878607,48.912228601626126,-0.4840059453761256,0.2342617551594371,48.43777084350586
2019-05-06, $208.48,32443110, $204.29, $208.84, $203.5,48.76959522626785,49.85580509657565,48.581002274765794,49.76986312866211,129772400,-1.5442841541403074,1.2748028218098568,1.0002679023942562,True,26.17548033563116,23.59438279303095,556.6948993840749,48.662026158675154,1.1078369699869555,1.2273027520698785,48.42822265625
2019-05-03, $211.75,20892380, $210.89, $211.84, $210.23,50.34520096477196,50.57199117489854,50.1876400699806,50.55050659179688,83569600,1.2431237022303645,0.3843511049179398,0.20530562702492,True,26.17548033563116,24.37502625616572,594.1419049887683,50.15669869278559,0.39380789901129276,0.15508466132368856,49.76986312866211
2019-05-02, $209.15,31996320, $209.84, $212.65, $208.13,50.09453963227768,50.76536281433166,49.68631795761022,49.92981719970703,127985200,-0.6507629072657339,1.0790448567214384,-0.1647224325706489,False,26.17548033563116,23.75433686407587,564.2685198519939,50.26715786187429,-0.3373406621672572,0.11379872235144357,50.55050659179688
2019-05-01, $210.52,64827330, $209.88, $215.31, $209.23,50.10408494939952,51.400372389710334,49.948910024794905,50.25687026977539,259309200,4.908546791572865,1.4514623649154288,0.1527853203758695,True,26.17548033563116,24.08138993414423,579.913341160303,50.05592711785755,0.20094315191784062,0.04037815030267638,49.92981719970703
2019-04-30, $200.67,45751160, $203.06, $203.4, $199.11,48.47596891449491,48.55713532887878,47.532996731014585,47.90541076660156,186139600,-1.9255925293576224,1.0241385978641944,-0.570558147893351,False,26.17548033563116,21.729930430970402,472.1898765348135,49.111677949739416,-1.2062671831378537,1.4550805171153325,50.25687026977539
2019-04-29, $204.61,22010360, $204.4, $205.97, $203.86,48.795851084600464,49.17065463588192,48.666939965404616,48.845985412597656,88818800,0.1517134737317071,0.5037146704773008,0.0501343279971919,True,26.17548033563116,22.670505076966496,513.9518004447636,48.49595108157261,0.3500343310250429,0.1225240328961493,47.90541076660156
2019-04-26, $204.3,18612770, $204.9, $205, $202.12,48.91522593472804,48.93910012357154,48.25156428300405,48.77199172973633,74596400,-0.4773942768109829,0.6875358405674916,-0.1432342049917139,False,26.17548033563116,22.596511394105168,510.6023271839247,48.90308460935928,-0.13109287962295468,0.01718534308783849,48.845985412597656
2019-04-25, $205.28,18463850, $206.83, $207.76, $205.12,49.37597136789553,49.597986024015086,48.9677460534086,49.00594329833984,74172800,-0.907494632938699,0.630239970606489,-0.3700280695556941,False,26.17548033563116,22.830462962708676,521.2300390916126,49.17680241956101,-0.17085912122117008,0.029192839304470492,48.77199172973633
2019-04-24, $207.16,17427570, $207.36, $208.48, $207.05,49.50248715739649,49.7698605357806,49.428482286071535,49.45474243164063,70162400,-0.1542556071400858,0.3413782497090665,-0.0477447257558552,False,26.17548033563116,23.27926209600947,541.9240437347033,49.341037471001435,0.11370496063919688,0.012928818073961313,49.00594329833984
2019-04-23, $207.48,23286380, $204.43, $207.75, $203.9,48.80302789469298,49.59560440430232,48.67650269713452,49.53114700317383,93292000,1.442364747542424,0.9191017071678048,0.7281191084808469,True,26.17548033563116,23.355666667542668,545.4871654853636,49.04337652661827,0.4877704765555606,0.2379200377992387,49.45474243164063
2019-04-22, $204.53,17841920, $202.83, $204.94, $202.34,48.421049618013726,48.924764272283525,48.30407195157679,48.82688522338867,77758000,0.3286552342396609,0.6206923207067376,0.4058356053749463,True,26.17548033563116,22.65140488775751,513.0861433891249,48.82172836880234,0.0051568545863318604,2.6593149224571943e-05,49.53114700317383
2019-04-18, $203.86,24185530, $203.12, $204.15, $202.52,48.49027930010313,48.73616808351934,48.34704513144578,48.66693878173828,96783200,0.3593278450052306,0.3891229520735564,0.1766594816351485,True,26.17548033563116,22.49145844610712,505.8657030329633,48.62003560816561,0.04690317357267304,0.0021999076911882946,48.82688522338867
2019-04-17, $203.13,28865310, $199.54, $203.38, $198.61,47.63565702732204,48.5523728815622,47.41364232534743,48.49269104003906,115627200,1.947342618629233,1.1387305562147674,0.8570340127170226,True,26.17548033563116,22.317210704407902,498.05789362493863,48.008212381477506,0.4844786585615566,0.23471957060160534,48.66693878173828
2019-04-16, $199.25,25668330, $199.46, $201.37, $198.56,47.61654439577956,48.07251072757956,47.401687660312966,47.56641006469727,102785600,0.0100256665083398,0.6708230672665962,-0.0501343310822903,False,26.17548033563116,21.390929729066112,457.57187467384443,47.93474071304371,-0.36833064834643636,0.13566746651130615,48.49269104003906
2019-04-15, $199.23,17524150, $198.58, $199.85, $198.01,47.40647039627106,47.70965510465262,47.270394078957786,47.561641693115234,70146400,0.1810216890161697,0.439261025694833,0.1551712968441734,True,26.17548033563116,21.386161357484074,457.36789760834506,47.47362963537363,0.08801205774160792,0.007746122307912127,47.56641006469727
2019-04-12, $198.87,27738580, $199.2, $200.14, $196.21,47.55448083017114,47.778885091039584,46.84068848347784,47.47570037841797,111042800,-0.0401992695057806,0.9381966075617428,-0.0787804517531682,False,26.17548033563116,21.30022004278681,453.69937387113686,47.568215626062326,-0.09251524764435715,0.008559071046696731,47.561641693115234
2019-04-11, $198.95,20543190, $200.85, $201, $198.4431,47.948376968364045,47.984184604276585,47.373043333440464,47.49479293823242,83603200,-0.8324420541063082,0.6111412708361215,-0.4535840301316227,False,26.17548033563116,21.31931260260126,454.513089847433,47.79427350321071,-0.299480564978289,0.08968860879971519,47.47570037841797
2019-04-10, $200.62,21654750, $198.68, $200.74, $198.18,47.43034676524087,47.92212815174793,47.31098309372453,47.89347839355469,86781200,0.5614385321524251,0.6111450580233964,0.4631316283138176,True,26.17548033563116,21.717998057923527,471.6714396439701,47.464068546972285,0.4294098465824021,0.18439281634192212,47.49479293823242
2019-04-09, $199.5,35738280, $200.32, $202.85, $199.23,47.82184528555595,48.42582494696021,47.56162981016656,47.6260871887207,143072800,-0.2998695781749938,0.8641951367936542,-0.1957580968352488,False,26.17548033563116,21.450606853089543,460.1285343658121,47.8583404427486,-0.23225325402789565,0.05394157400654623,47.89347839355469
2019-04-08, $200.1,25829880, $196.42, $200.23, $196.34,46.89081455147626,47.80036495686794,46.871715930873805,47.76933288574219,103526800,1.573621514674883,0.9286490259941332,0.8785183342659266,True,26.17548033563116,21.593852550111027,466.2944679559365,47.15918629466694,0.6101465910752495,0.3722788626007477,47.6260871887207
2019-04-05, $197,18473070, $196.45, $197.1, $195.93,46.89796945071504,47.0531443551704,46.77383025568853,47.02927017211914,74106400,0.6694343238318856,0.2793140994818728,0.1313007214041022,True,26.17548033563116,20.85378983648798,434.8805505444094,47.21402086455227,-0.18475069243312703,0.0341328183545199,47.76933288574219
2019-04-04, $195.69,19090050, $194.79, $196.37, $193.14,46.50167696165577,46.87886643379977,46.10777847709495,46.71653366088867,76457200,0.1740096224302822,0.7710879567048181,0.2148566992329037,True,26.17548033563116,20.54105332525751,421.9348717110727,46.69704082776758,0.019492833121091735,0.00037997054308673095,47.02927017211914
2019-04-03, $195.35,23243160, $193.25, $196.5, $193.15,46.13405477487213,46.90991856798124,46.11018058570054,46.63538360595703,93087200,0.6854992767637791,0.7997379822806963,0.5013288310848978,True,26.17548033563116,20.45990327032587,418.60764183109126,46.34840598419285,0.28697762176417996,0.08235615539342474,46.71653366088867
2019-04-02, $194.02,22727370, $191.09, $194.46, $191.05,45.6184019777921,46.4229155104042,45.60885448792773,46.31787490844727,91062800,1.453670787162209,0.8140610224764728,0.6994729306551761,True,26.17548033563116,20.142394572816112,405.716059127012,45.98463038977792,0.33324451866935334,0.11105190922316899,46.63538360595703
2019-04-01, $191.24,27308200, $191.64, $191.68, $188.38,45.74970242041629,45.759249910216006,44.97145268625358,45.65421295166016,111448000,0.6791395854734317,0.7877972239624285,-0.0954894687561278,False,26.17548033563116,19.478732616029003,379.4210243267521,45.958790848035825,-0.3045778963756618,0.09276769496062337,46.31787490844727
2019-03-29, $189.95,23524830, $189.83, $190.08, $188.54,45.31760251717808,45.37728434049375,45.00964226896314,45.34624862670898,94256000,0.6517375759666821,0.3676420715306108,0.0286461095308965,True,26.17548033563116,19.170768291077817,367.5183568701947,45.4452885075506,-0.09903988084162307,0.009808897997122897,45.65421295166016
2019-03-28, $188.72,20710390, $188.95, $189.559, $187.53,45.10753001684638,45.25315383947743,44.76853763227856,45.0526237487793,83121600,0.1326875589516385,0.4846162071988686,-0.0549062680670857,False,26.17548033563116,18.877143413148136,356.3465434405621,45.20078559404244,-0.14816184526314657,0.021951932391780588,45.34624862670898
2019-03-27, $188.47,29771210, $188.75, $189.76, $186.55,45.05976707313321,45.30088027696458,44.53456786757349,44.992923736572266,119393600,0.8993545059046593,0.7663124093910838,-0.0668433365609431,False,26.17548033563116,18.817443400941105,354.0961761476219,45.06686170257865,-0.07393796600638325,0.005466822817161085,45.0526237487793
2019-03-26, $186.79,49696100, $191.664, $192.88, $184.58,45.754489402134034,46.04573709000146,44.06429915609198,44.59188461303711,199202000,-1.0331434763927616,1.9814379339094828,-1.1626047890969249,False,26.17548033563116,18.41640427740595,339.16394650885616,45.49775031127133,-0.9058656982342228,0.820592663237376,44.992923736572266
2019-03-25, $188.74,43751810, $191.51, $191.98, $186.6,45.71866412166276,45.83086624459337,44.54651584172195,45.05739212036133,175381200,-1.2090997003534445,1.284350402871425,-0.6612720013014339,False,26.17548033563116,18.881911784730168,356.526592646332,45.333960807659764,-0.2765686872984361,0.07649023879398012,44.59188461303711
2019-03-22, $191.05,42287640, $195.34, $197.69, $190.78,46.63298702263183,47.19399759999864,45.54439118481218,45.608848571777344,169630800,-2.070839557952475,1.6496064151864616,-1.0241384508544868,False,26.17548033563116,19.433368236146183,377.6558010016554,46.09165288179054,-0.48280431001319357,0.23310000176731593,45.05739212036133
2019-03-21, $195.09,50943120, $190.02, $196.33, $189.81,45.36296154771991,46.8693301940771,45.31282721306185,46.57330703735352,204136800,3.6830460833618073,1.5565029810152495,1.2103454896336103,True,26.17548033563116,20.397826701722362,416.0713341534978,45.45889515445847,1.1144118828950553,1.2419138447377025,45.608848571777344
2019-03-20, $188.16,31003380, $186.23, $189.49, $184.73,44.458176915154105,45.236430119419495,44.100086022695,44.918922424316406,124140800,0.873829007963689,1.1363440967244929,0.4607455091623009,True,26.17548033563116,18.743442088685246,351.3166213318975,45.208348365733016,-0.28942594141661004,0.08376737556489099,46.57330703735352
2019-03-19, $186.53,31440300, $188.35, $188.99, $185.92,44.96429352836273,45.11707887203992,44.384184229156126,44.5298080444336,126585600,-0.7924723034983705,0.7328946428837924,-0.4344854839291301,False,26.17548033563116,18.35432770880244,336.88134564211305,44.95793394630976,-0.4281259018761574,0.18329178785727315,44.918922424316406
2019-03-18, $188.02,26148590, $185.8, $188.39, $185.79,44.35553834520154,44.97384125151117,44.35314874059598,44.88551330566406,104879200,1.0208659975366574,0.6206925109151911,0.5299749604625248,True,26.17548033563116,18.710032970032902,350.0653337397182,44.42572525258214,0.4597880530819225,0.21140505375686477,44.5298080444336
2019-03-15, $186.12,39017490, $184.85, $187.33, $183.74,44.12874187114219,44.7207845418945,43.86375442838504,44.431922912597656,156171600,1.3008182122898893,0.8570301135094596,0.303181041455467,True,26.17548033563116,18.256442576966496,333.29769556607505,44.402841265417706,0.02908164717995021,0.000845742202699106,44.88551330566406
2019-03-14, $183.73,23527660, $183.9, $184.1, $182.56,43.90194947627824,43.9496978509338,43.58205576514747,43.861366271972656,94318000,1.11164831770989,0.3676420857863292,-0.0405832043055838,False,26.17548033563116,17.685885936341496,312.79056135328193,44.096449440489295,-0.23508316851663835,0.055264096119822186,44.431922912597656
2019-03-13, $181.71,30929740, $182.25, $183.3, $180.92,43.508053910775175,43.758718324395794,43.19054613921437,43.37914276123047,124130000,0.4422288006507902,0.5681721851814245,-0.1289111495447059,False,26.17548033563116,17.20366242559931,295.96600085397745,43.64040916445515,-0.2612664032246812,0.0682601334539617,43.861366271972656
2019-03-12, $180.91,32416800, $180, $182.67, $179.37,42.97090961813976,43.60831100701947,42.82051026881575,43.18815231323242,129870400,1.1235267594925435,0.7878007382037211,0.2172426950926649,True,26.17548033563116,17.01267197760126,289.4310078174592,43.122153807975494,0.0659985052569283,0.004355802696148792,43.37914276123047
2019-03-11, $178.9,31123000, $175.49, $179.12, $175.35,41.89425565466456,42.76083328628098,41.86083397800015,42.70831298828125,128044000,3.4642226978258472,0.899999308280826,0.8140573336166881,True,26.17548033563116,16.53283265265009,273.334555520533,42.355060236420684,0.35325275186056615,0.12478750669706272,43.18815231323242
2019-03-08, $172.91,23985960, $170.32, $173.07, $169.5,40.66003653722328,41.31653662922078,40.464278397663925,41.27833938598633,95997600,0.2376701819287952,0.8522582315568528,0.6183028487630509,True,26.17548033563116,15.102859050355168,228.096351494895,41.38430761849747,-0.10596823251114529,0.01122926630153615,42.70831298828125
2019-03-07, $172.5,24755470, $173.87, $174.44, $172.02,41.50752098479349,41.64359731559196,41.06587759625248,41.18046569824219,99185600,-1.1574469144881805,0.5777197193394841,-0.3270552865512997,False,26.17548033563116,15.004985362611027,225.14958573217118,41.43451193094279,-0.25404623270060256,0.0645394883493687,41.27833938598633
2019-03-06, $174.52,20755140, $174.67, $175.49, $173.94,41.69849684673069,41.89425498024918,41.52422693854948,41.662689208984375,83241600,-0.5753935199725446,0.3700280416996975,-0.0358076377463163,False,26.17548033563116,15.487208873353214,239.85363868687054,41.52442343493178,0.13826577405259854,0.019117424274364234,41.18046569824219
2019-03-05, $175.53,19238480, $175.94, $176, $174.54,42.00168002759919,42.01600308218327,41.66745963565002,41.90380096435547,78949600,-0.1819560713844814,0.3485434465332488,-0.0978790632437238,False,26.17548033563116,15.728320628724308,247.3800697999546,41.89052558189201,0.013275382463461938,0.00017623577955119276,41.662689208984375
2019-03-04, $175.85,27413060, $175.69, $177.75, $173.97,41.94198922989236,42.43376675972055,41.53137808713145,41.98018646240234,109744800,0.5029414738173088,0.9023886725890976,0.0381972325099795,True,26.17548033563116,15.804706126771176,249.78873575359836,41.93617222423478,0.044014238167555675,0.0019372531614703147,41.90380096435547
2019-03-01, $174.97,25737560, $174.28, $175.15, $172.89,41.60538488377798,41.81307642584319,41.273554151625085,41.77010726928711,103544800,1.051090598204785,0.5395222742181076,0.1647223855091297,True,26.17548033563116,15.594626933655949,243.19238919990755,41.744025661088784,0.026081608198325057,0.0006802502862109369,41.98018646240234
2019-02-28, $173.15,27953810, $174.32, $174.91, $172.92,41.61494648285592,41.75579472169711,41.28072606279908,41.33563232421875,112861600,-0.9835769568236064,0.4750686588980244,-0.2793141586371703,False,26.17548033563116,15.16015198858759,229.83020831707626,41.67664947474631,-0.34101715052756276,0.1162926969539384,41.77010726928711
2019-02-27, $174.87,27817640, $173.21, $175, $172.73,41.34995418814767,41.7772744208693,41.23536246985703,41.746238708496094,111341600,0.3097417407243785,0.541911951012267,0.3962845203484235,True,26.17548033563116,15.570758372864933,242.44851630614343,41.35211137738584,0.3941273311102549,0.1553363531280925,41.33563232421875
2019-02-26, $174.33,16991610, $173.71, $175.3, $173.1732,41.46932269171113,41.8488982409956,41.34040790419096,41.617332458496094,68280800,0.0573945409702458,0.5084903368046412,0.1480097667849662,True,26.17548033563116,15.441852122864933,238.45079698442825,41.57358358180692,0.04374887668917182,0.0019139642115643617,41.746238708496094
2019-02-25, $174.23,21846400, $174.16, $175.87, $173.95,41.57675106475054,41.984972743412,41.52661672459904,41.59346008300781,87493600,0.7284502445535246,0.4583560188129638,0.0167090182572735,True,26.17548033563116,15.417979747376652,237.71409949051662,41.59828993842103,-0.00482985541322023,2.3327503312612757e-05,41.617332458496094
2019-02-22, $172.97,18890250, $171.58, $173, $171.38,40.96083275523248,41.29982510218546,40.91308802122455,41.29266357421875,75652800,1.1165806780006449,0.3867370809609056,0.3318308189862691,True,26.17548033563116,15.11718323858759,228.52922906903356,41.18937350260857,0.10329007161018211,0.010668838893236549,41.59346008300781
2019-02-21, $171.06,17154540, $171.8, $172.37, $170.3,41.01334849852102,41.14942115745932,40.65525756921384,40.83668899536133,68998800,-0.5639059681759151,0.4941635882454847,-0.1766595031596907,False,26.17548033563116,14.661208659730168,214.95103936414685,41.118152049832545,-0.28146305447121733,0.07922145103226745,41.29266357421875
2019-02-20, $172.03,25323890, $171.19, $173.32, $170.99,40.86774530443196,41.3762358459738,40.82000055166685,41.06827545166016,104457600,0.6435754311108655,0.5562352943069513,0.2005301472281999,True,26.17548033563116,14.892795116029003,221.79534636801733,40.86372521974375,0.2045502319164143,0.041840797377058876,40.83668899536133
2019-02-19, $170.93,18958570, $169.71, $171.44, $169.49,40.51441626019325,40.92741351587097,40.46189595684812,40.805660247802734,75891200,0.2992486482006118,0.4655175590228495,0.2912439876094836,True,26.17548033563116,14.630179912171574,214.04216426250863,40.7150716154309,0.09058863237183346,0.008206300314999191,41.06827545166016
2019-02-15, $170.42,24603320, $171.25, $171.7, $169.75,40.88205832041398,40.98948489841133,40.52396729862934,40.68391418457031,98507200,-0.2224660282989066,0.4655175997819896,-0.1981441358436697,False,26.17548033563116,14.508433848939152,210.49465274904333,40.86216356613336,-0.17824938156304881,0.03177284202760937,40.805660247802734
2019-02-14, $170.8,21785180, $169.71, $171.2615, $169.38,40.51441198616583,40.88443638975765,40.43563153945899,40.77462387084961,87342800,0.3643373097574232,0.4488048502986643,0.2602118846837769,True,26.17548033563116,14.599143535218449,213.13499196191063,40.580420329087794,0.19420354176181576,0.03771501563283332,40.68391418457031
2019-02-13, $170.18,22389660, $171.39, $172.48, $169.92,40.91546759362625,41.17567944962109,40.56453820729998,40.62660598754883,89960800,-0.4154863431563349,0.6111412423211107,-0.2888616060774254,False,26.17548033563116,14.451125651917668,208.83503260751283,40.873018213227894,-0.24641222567906595,0.060718984964110934,40.77462387084961
2019-02-12, $170.89,22224400, $170.1, $171, $169.7,40.60751528119588,40.82236839461806,40.51202217536083,40.79610824584961,89134000,0.861701798570369,0.3103462192572266,0.1885929646537292,True,26.17548033563116,14.620627910218449,213.76276048905868,40.62089263561906,0.175215610230552,0.030700510068464713,40.62660598754883
2019-02-11, $169.43,20940020, $171.05, $171.21, $169.25,40.83431156223369,40.87250881024949,40.404601628781016,40.44757080078125,83973600,-0.5750899861577063,0.4679071814684761,-0.3867407614524367,False,26.17548033563116,14.27209046515009,203.6925662454281,40.82776592156895,-0.3801951207876968,0.14454832987077135,40.79610824584961
2019-02-08, $170.41,23793830, $168.99, $170.66, $168.42,40.34253380423419,40.74120801805574,40.206457474282914,40.68152618408203,95280000,0.1175283393130222,0.534750543772823,0.3389923798478378,True,26.17548033563116,14.50604584845087,210.42536615735875,40.38584660996361,0.2956795741184237,0.08742641055085243,40.44757080078125
2019-02-07, $170.94,31644240, $172.4, $173.94, $170.34,40.98082132939204,41.34689335525924,40.49114386491136,40.63376998901367,126966800,-1.8939383473263849,0.8557494903478826,-0.3470513403783712,False,26.17548033563116,14.458289653382511,209.04213970110777,40.882906309862335,-0.24913632084866322,0.062068906366008064,40.68152618408203
2019-02-06, $174.24,28204640, $174.65, $175.57, $172.8531,41.51566269527601,41.73435704669742,41.08779158917797,41.41820526123047,112958400,0.0344487803574766,0.6465654575194506,-0.0974574340455447,False,26.17548033563116,15.242724925599308,232.34066315748643,41.21400278635504,0.20420247487543008,0.04169865074525066,40.63376998901367
2019-02-05, $174.18,36054570, $172.86, $175.08, $172.3501,41.09016970398383,41.61788130053395,40.96894003396188,41.4039421081543,144406400,1.710938874169643,0.6489412665720735,0.3137724041704643,True,26.17548033563116,15.228461772523136,231.9060479571985,41.21209106385611,0.19185104429818978,0.03680682319830598,41.41820526123047
2019-02-04, $171.25,31384720, $167.41, $171.655, $167.28,39.79466519430484,40.8049233830398,39.76376201843734,40.707462310791016,125982000,2.840492830223451,1.0411613646024591,0.9127971164861748,True,26.17548033563116,14.531981975159855,211.17850012637092,40.36458189682774,0.34288041396327884,0.11756697827962946,41.4039421081543
2019-02-01, $166.52,32644590, $166.96, $168.98, $165.93,39.68769901522233,40.16786619757071,39.4428566249422,39.583106994628906,130672400,0.048074104699336,0.7250095726285082,-0.1045920205934223,False,26.17548033563116,13.407626658997746,179.76445262706704,40.051028883257615,-0.46792188862870887,0.21895089385785782,40.707462310791016
2019-01-31, $166.44,40613260, $166.11, $169, $164.56,39.48564290460484,40.17261830328575,39.1171950882309,39.5640869140625,162958400,0.7201183607214778,1.0554232150548517,0.0784440094576623,True,26.17548033563116,13.38860657843134,179.25478611201493,39.525743200492855,0.03834371356964539,0.0014702403703110078,39.583106994628906
2019-01-30, $165.25,60800480, $163.25, $166.15, $160.23,38.8058000469352,39.495151246226506,38.087921443945866,39.28121566772461,244439200,6.833445364568025,1.407229802280639,0.4754156207894127,True,26.17548033563116,13.105735332093449,171.76029859488258,39.076954207818424,0.20426145990618494,0.041722744003006,39.5640869140625
2019-01-29, $154.68,39914850, $156.25, $158.13, $154.11,37.14185313626924,37.58874507388774,36.63315846080026,36.76865005493164,166348800,-1.0364564231816642,0.9555866130874832,-0.3732030813375999,False,26.17548033563116,10.59316971930048,112.21524470190461,37.89573574317234,-1.1270856882406974,1.2703221486370067,39.28121566772461
2019-01-28, $156.3,26147280, $155.79, $156.33, $153.66,37.03249899249603,37.16086324410127,36.52618381177193,37.15373229980469,104768400,-0.9254466027268872,0.6346794323293423,0.1212333073086568,True,26.17548033563116,10.978251964173527,120.5220161888799,36.944422973646645,0.2093093261580421,0.043810394016733645,36.76865005493164
